Date,WFC,JPM,BAC,C,AIG,GS,USB,AXP,MS,BLK,MET,PNC,BK,SCHW,COF,PRU,TRV,CME,CB,MMC,BBT,ICE,STT,AFL,AON,ALL,BEN,STI,MCO,PGR,AMP,AMTD,HIG,TROW,NTRS,MTB,FITB,IVZ,L,EFX,PFG,RF,MKL,FNF,LNC,CBG,KEY,NDAQ,CINF,CNA,HBAN,SEIC,ETFC,AMG,RJF,UNM,NYCB,Y,SBNY,CMA,AJG,TMK,WRB,AFG,SIVB,EWBC,ROL,ZION,AIZ,PACW,AFSI,ORI,PBCT,CACC,BRO,ERIE,OZRK,WTM,SNV,ISBC,MKTX,LM,CBSH,BOKF,EEFT,DNB,WAL,EV,CFR,MORN,THG,UMPQ,CNO,FHN,WBS,PB,PVTB,SEB,FCNCA,MTG,^VIX,^GSPC,IYR,3MTCM,Yield,Credit
09/11/2011,-0.059800448,-0.073449199,-0.058330276,-0.085334631,-0.065259135,-0.08562253,-0.045161449,-0.042373353,-0.094386771,-0.062791305,-0.066097422,-0.051717839,-0.077234727,-0.074944503,-0.053711472,-0.049093086,-0.036399022,-0.04829014,-0.034551321,-0.037372362,-0.057863877,-0.023168929,-0.056679435,-0.068177856,-0.016701833,-0.024456714,-0.053003142,-0.069771923,-0.047361338,-0.007826809,-0.064262892,-0.050321439,-0.052026552,-0.055049427,-0.057504459,-0.045160055,-0.062778737,-0.068359113,-0.039140416,-0.041323548,-0.078122714,-0.070951699,-0.019433991,-0.031872691,-0.061063944,-0.06654881,-0.061536898,-0.030062787,-0.040822005,-0.036036633,-0.06977373,-0.058660648,-0.098821874,-0.058759941,-0.071270227,-0.036268695,-0.064231375,0.00106475,-0.048359555,-0.050019957,-0.017895403,-0.038770085,-0.029581271,-0.032588914,-0.070444024,-0.055257006,-0.058636912,-0.066553788,-0.035245942,-0.056542671,-0.033237877,-0.056752786,-0.028415536,-0.036301835,-0.026497681,-0.027954775,-0.033458267,-0.004328265,-0.053704185,-0.062104323,-0.065009832,-0.070021119,-0.046699921,-0.047619059,-0.046443803,-0.033495926,-0.063412683,-0.060601099,-0.033018112,-0.032956109,-0.03957501,-0.063736893,-0.044807577,-0.067940204,-0.062015228,-0.057398148,-0.087861332,-0.066795531,-0.053439432,-0.073164576,0.247851201,0.520702743,0.6353305,0.5159236,0.680089485,0.305825243
10/11/2011,0.003594957,0.006127492,-0.021329725,-0.007654934,0.026703215,-0.001707072,0.020887416,-0.002441484,0.006325057,0.042483534,0.008079656,0.016083057,0.02047854,0.012474286,0.002024966,0.01985179,0.008571755,-0.021640358,0.00227461,0.008572372,0.010024024,0.009539538,0.016845199,0.007808932,-0.002318474,0.013448829,0.012872426,0.004241784,0.00439942,0.007826809,0.005497537,0.021028144,0.003514931,0.014097044,0.00775797,0.02518677,0.023590007,0.041370921,0.009348223,0.00795004,0.017895655,0.014598792,0.006614122,0.008555697,0.041803387,0.006293287,0.022316173,0.017678771,0.014721604,0.022155225,0.00971813,0.003768791,-0.035236806,0.016985513,0.013249686,0.006442708,-0.001639319,0.006489328,0.00828384,0.00390771,0.010450818,0.016697324,0.0037459,0.014615234,0.016702315,0.018243916,0.009936219,-0.00917718,0.006048659,0.020291371,-0.008674423,0.008479742,0.011938035,0.02160412,0.005540139,0.013359787,0.013980868,0.007009373,0.027212566,0.016641945,-0.007209855,0.004618954,0.018060834,0.020525197,-0.008424594,0.019725063,0.021053409,0.014709118,0.017042994,0.014499159,0.001894719,0.02281467,0.013008387,0.028290464,0.010163281,0.013930062,0.004073354,0.024704191,0.048122579,-0.043851883,0.370156399,0.28056295,0.483917,0.5095541,0.66442953,0.30420712
11/11/2011,0.022472874,0.016358954,0.029413918,0.02415579,0.029789466,0.021476305,0.011632597,0.025740398,0.031039216,0.02745305,0.023249708,0.022907459,0.03741856,0.021259896,0.011842373,0.021317186,0.01761096,0.01325283,0.011577131,0.018217873,0.022299389,0.020140409,0.027783001,0.026192528,0.014663029,0.016654406,0.026560317,0.019906419,0.024856775,0.020067555,0.034909883,0.018262673,0.028252063,0.040952382,0.030443783,0.021056293,0.014055639,0.029942396,0.020719536,0.022372268,0.014256014,0.007220114,0.011806405,0.013021607,0.034208519,0.023559676,0.029893421,0.031809523,0.017931549,0.021305293,0.026719081,0.022319586,-0.042009408,0.027755289,0.020708869,0.024468848,0.003275955,-0.004425654,0.033160023,0.031858383,0.017391694,0.015950881,0.01936833,0.008335668,0.024218485,0.016901831,0.016807095,0.033840063,0.014317543,0.012945175,0.013917819,0,0.011797198,0.019002115,0.020506546,0.007259531,0.0164471,-0.001211417,0.019934217,0.014152909,0.028532643,0.012213885,0.012374373,0.0164183,0.038178911,0.012446517,0.011155494,0.007078279,0.006934198,0.017625288,0.01609481,0.024753806,0.01761456,0.027511937,0.031948207,0.020277206,0.033969285,0.060193482,0.002223681,0.013698844,0.32295337,0.505623908,0.6065522,0.5159236,0.62639821,0.32038835
14/11/2011,-0.021675721,-0.022179229,-0.02610273,-0.032926234,-0.013083105,-0.02358908,-0.017892382,-0.018433668,-0.027263201,-0.007390515,-0.021085541,-0.019873124,-0.045657028,-0.01631355,-0.027244716,-0.009293749,-0.015522935,-0.021824634,-0.013282576,-0.022165189,-0.019268456,-0.009506217,-0.008278598,-0.00517725,-0.013397716,-0.00564652,-0.025129664,-0.034832025,-0.037817176,-0.014366567,-0.009361832,-0.00761794,-0.00341685,-0.001105002,-0.030443783,-0.026043159,-0.025781083,-0.011869603,-0.014535515,-0.003601648,0.000416219,-0.036633983,-0.000608634,-0.018936532,-0.020485349,-0.029852963,-0.034040013,-0.005674301,-0.009960609,-0.017158192,-0.019011964,-0.011097558,-0.030153038,-0.012034633,-0.019359746,-0.011253741,-0.019818896,-0.020129419,-0.0398177,-0.022927935,-0.008658077,-0.0021279,-0.014204779,-0.009452405,-0.029977062,-0.023119459,-0.023894261,-0.02527207,-0.0124839,-0.034899903,-0.008628862,-0.014581052,-0.022135264,0.019886791,-0.020506546,-0.010386952,0,-0.014038144,-0.033447938,-0.027748279,-0.012382987,-0.021473268,-0.020971414,-0.002796619,-0.031993904,-0.016929532,-0.017586385,-0.047752338,-0.013716594,-0.01255771,-0.01609481,-0.018922906,-0.007968129,-0.033106485,-0.02505348,-0.023741609,-0.040085607,-0.017633868,-0.022581838,-0.03813287,0.283922794,0.55803579,0.6709757,0.5159236,0.590604027,0.333333333
15/11/2011,0.007541221,0.00459777,0.013136531,-0.012766068,-0.018003067,0.004622182,0.001568635,0.010060437,0.000627997,0.016778565,-0.006195852,0.015035022,-0.007816352,-0.009917456,-0.002971787,-0.002992339,-0.00418042,-0.001435835,0.000426638,0.015696847,0.011178134,0.002759027,0.002441981,-0.002485627,-0.001687462,0.00527107,-0.001048872,-0.008088565,0.028352084,0.006182364,0.002135441,-0.000588463,0.009650984,0.008257702,0.006931107,0.010361352,0.00755353,0.008422172,0.008186275,0.019241951,0.004981308,0.004962697,0.004454376,0.020228661,0.006039284,0.021855443,0.011019495,0.010566099,0.005507734,0.007496282,0,0.012935269,-0.012550079,0.011926836,0.012726192,0.013489371,0.010784013,-0.002776567,0.035471001,0.0096173,0.003857347,0.010360215,0.003427539,0.007790866,0.017395594,0.011883316,0.017391956,0.018714622,0.006521483,0.03902664,0.012729592,0.008531417,0.012708725,0.022167315,-0.004614615,0.009999389,0.018790487,-0.003481234,0.026847253,0.022557272,0.0253089,0.011560863,0.007818519,0.006327953,0.00670388,0.018253878,0.017586385,-0.001645359,0.008570054,0.003196271,0.003509263,0.008271401,0.022152759,0.001401536,0.018329919,0.020346865,0.028227777,0.005062113,-0.002993831,0.034725711,0.299281368,0.416606937,0.5511443,0.5159236,0.5950783,0.328478964
16/11/2011,-0.013936122,-0.038340422,-0.038242335,-0.042280346,-0.029407446,-0.04249425,-0.003139689,-0.037324649,-0.083081522,-0.027812694,-0.006547209,-0.014845712,-0.037476277,-0.032928235,-0.037555457,-0.028304626,-0.016721345,-0.065515003,-0.022721744,-0.033655464,-0.018990578,-0.036638808,-0.026444155,-0.020572174,-0.01853677,-0.022788634,-0.021311269,-0.022448248,-0.045886476,-0.021282939,-0.033181029,-0.035343603,-0.006234135,-0.023108533,-0.031707474,-0.011333906,0.001670874,-0.023452537,-0.021113031,-0.026484278,-0.026433246,0,-0.004885635,-0.015625417,0.006002976,-0.028188586,-0.008253293,-0.033590909,-0.021162909,-0.024954026,-0.007707117,-0.022278215,-0.03743127,-0.0083338,-0.037292411,-0.023041482,-0.01496298,-0.014388741,-0.023982811,-0.01698887,-0.007406268,-0.019633837,-0.024828085,-0.021572498,-0.017173518,-0.015006716,-0.019290655,-0.004195365,-0.016780648,-0.026216677,-0.017639844,-0.03582841,-0.011909599,-0.040665569,-0.020089481,-0.03872984,-0.011985139,-0.006258731,0.019672768,-0.014981504,-0.036766232,-0.021298052,-0.011488575,-0.01288417,-0.027089637,-0.01332369,-0.028940927,-0.030514423,-0.013787788,-0.016255001,-0.004862259,-0.014938098,-0.026964429,-0.008438834,-0.016745516,-0.021415255,-0.028227777,-0.040301231,-0.016628255,-0.017212129,0.30054951,0.487110883,0.6268234,0.5159236,0.608501119,0.325242718
17/11/2011,-0.010885014,-0.031635951,-0.017094412,-0.032541693,-0.02571767,-0.034587113,-0.013056577,-0.029953681,-0.036822416,-0.010781245,-0.040209634,-0.015261639,-0.036292172,-0.022570385,-0.019464775,-0.027543501,-0.010886164,-0.013062774,-0.024441794,-0.01794524,-0.012275507,-0.03566017,-0.035431247,-0.031435868,-0.001721944,-0.016266824,-0.031384076,-0.010576095,-0.014033129,-0.032527417,-0.026364357,-0.025317763,-0.021839989,-0.017926712,-0.020811801,-0.012026438,-0.01429188,-0.019497829,-0.018382875,-0.018054057,-0.028025074,-0.025064049,0.002736848,-0.011217325,-0.037606043,-0.030970217,-0.013908323,-0.012500161,-0.003160696,-0.016599511,-0.017561479,-0.000625946,-0.02534837,-0.033598043,-0.019885572,-0.017985211,-0.002515628,0.013013577,-0.009684383,-0.023641762,-0.020902168,-0.00719251,-0.014723466,-0.009389784,-0.016569972,-0.004179729,-0.003807546,-0.027415576,-0.012772917,-0.00777777,-0.021432178,-0.031951654,-0.016103503,-0.025424532,-0.00900696,-0.000403027,0.001506022,0.005285604,0.006472515,-0.007575768,-0.027378953,-0.02858468,-0.003156014,-0.009061787,-0.022563873,0.001340453,-0.008190054,-0.000849229,-0.006459442,-0.009605586,-0.020241424,-0.000836496,-0.022765166,0.020965192,-0.00794718,-0.008318799,-0.010277499,-0.006002386,-0.013319198,-0.046189382,0.33281665,0.381555958,0.5791422,0.5159236,0.601789709,0.34789644
18/11/2011,0.000810396,0.004254688,-0.003454339,0.010711698,0,-0.004775806,0.010695246,0.00384698,0.005645694,-0.002132675,-0.002934873,0.012797383,-0.001056574,-0.011479146,0.010380318,-0.010454137,0.008753988,0.044530257,0.011706455,-0.001025508,0.000441017,-0.008157123,-0.00103844,0.000476561,-0.013883072,0.014344052,-0.000704295,0.012235912,0.007651149,0.007021272,0.000905212,0.009956524,0.003480336,-0.000380897,-0.004052467,0.009521217,0.006751007,0.004652359,0.011856303,-0.007715449,0.037756498,0.039806325,0.006181065,0.005954886,0.00722407,-0.00987825,-0.008438866,0.009000235,0.010148802,-0.001558259,0.015625438,-0.009436994,0.006093864,0.009619772,0.001760262,0.010645751,0.001677826,0.005712233,0.001080638,-0.007202903,0.001648867,0.011958861,0.002074368,0.014192705,-0.002260444,0.002092048,0.003807546,0.004314259,0.013830031,0.018237548,-0.004264268,-0.013072104,-0.011428682,0.024035994,0.003327808,-0.009721931,0.003005256,0.004903438,0.068562678,0.007575768,0.01833567,0.008022534,0.016978303,0.007180695,0.00583438,0.010806047,0.013072082,-0.00042491,0.009874095,0.003956308,0.022945556,-0.004192807,0.006557437,0.011004192,-0.001064301,0.021592142,0.025498524,0.029941949,0.025138663,0.0286758,0.346907111,0.380641112,0.5567709,0.5159236,0.597315436,0.377022654
21/11/2011,-0.020872502,-0.023460567,-0.051475499,-0.049932395,-0.040574449,-0.006659066,-0.030402293,-0.017646231,-0.043876087,-0.01677941,-0.023794971,-0.033188401,-0.02678251,-0.027004394,-0.015977111,-0.014320016,-0.02631263,-0.03001734,-0.022797671,-0.011696062,-0.027717506,-0.026453819,-0.034618372,-0.021915396,-0.021639186,-0.022971607,-0.039937516,-0.025190278,-0.001525554,-0.022313802,-0.025892104,-0.023176742,-0.03656074,-0.023902473,-0.007881462,-0.023547179,-0.031612981,-0.039447685,-0.026271951,-0.01334511,-0.032958293,-0.032220819,-0.023642505,-0.011944609,-0.030803832,-0.026829242,-0.033025272,-0.020067546,-0.026818846,-0.024868029,-0.039530801,-0.0256096,0.020445691,-0.03869991,-0.022768642,-0.019526413,-0.02032249,-0.070013928,-0.030152983,-0.03307099,-0.016276731,-0.017266634,-0.017921568,-0.021941342,-0.022657978,-0.031849784,-0.036279739,-0.032502883,-0.0175864,-0.04422775,-0.016451722,-0.018592795,-0.015722304,-0.030136357,-0.029378498,-0.018349096,-0.00601957,-0.017135996,-0.068562678,-0.019817738,-0.022415078,-0.038278317,-0.021731658,-0.02246857,-0.012880857,-0.006795696,-0.026317308,-0.016713503,-0.021689288,-0.013829086,-0.023221856,-0.032453718,-0.019802738,-0.02353055,-0.035224511,-0.020784081,-0.044268706,-0.057307157,-0.030342471,-0.069497794,0.311540083,0.461652275,0.6229429,0.5159236,0.610738255,0.36407767
22/11/2011,-0.010392924,-0.016858123,-0.022100245,-0.021836752,0,-0.021030115,0.002028773,-0.001303544,-0.005899747,-0.005121339,-0.016523715,-0.015023066,-0.021954735,-0.015632468,-0.005137589,-0.018778905,-0.015087673,-0.0039826,-0.008323839,-0.012534917,-0.007279376,0.015300624,0.001612081,-0.001462027,-0.01779126,-0.006718051,-0.000419103,-0.013124261,-0.000305338,-0.007180342,-0.008157662,-0.010831569,-0.017570844,-0.005673439,-0.017894544,-0.007302881,-0.014866924,-0.02224121,-0.007557359,0.003207379,-0.012259292,-0.017789486,-0.003069275,0.007316192,-0.019813281,0.006099646,-0.011747507,-0.003982533,0.002143685,-0.008428747,-0.026559271,-0.007812492,-0.016807118,-0.010001247,-0.025142522,0.003281038,-0.01031819,-0.025264421,-0.0113818,-0.008755578,0.001338643,-0.001452425,0.003009276,-0.00375228,-0.003478311,0.002693223,-0.007912484,-0.025741429,0.001611532,-0.005165038,-0.009125167,-0.017579784,-0.001669417,-0.009943756,-0.013284255,0.003999749,0,-0.006487351,-0.019544598,-0.001540786,-0.00970882,-0.022671012,-0.002119519,-0.000770582,-0.03172957,0.000592774,-0.021904835,-0.02449817,-0.001025108,0.001739112,-0.025473743,0.005194769,0,-0.040005325,-0.006085724,0.000538365,-0.012712018,-0.039045232,0.005265653,-0.050496164,0.324362402,0.371428177,0.534168,0.5159236,0.58836689,0.373786408
23/11/2011,-0.030549709,-0.035650118,-0.043774959,-0.03961321,-0.044278688,-0.017034671,-0.036322577,-0.019759169,-0.036915738,-0.028117647,-0.054142763,-0.026845839,-0.012283888,-0.003713999,-0.022824152,-0.03865011,-0.022118997,-0.006422017,-0.018869984,-0.011630135,-0.040061153,-0.022686518,-0.025008042,-0.037768372,-0.007526522,-0.028964217,-0.038018452,-0.05732733,-0.032912027,-0.017897668,-0.033796596,-0.030571505,-0.043729671,-0.03047747,-0.025317835,-0.031387163,-0.036792034,-0.023870153,-0.029976123,-0.024459674,-0.046436117,-0.058063866,-0.019880113,-0.021434274,-0.047628045,-0.021858794,-0.014881278,-0.018120011,-0.026398215,-0.034026658,-0.02941405,-0.007215569,-0.026995504,-0.033514724,-0.040668256,-0.030406206,-0.021844546,-0.026422361,-0.026815336,-0.043215174,-0.018225225,-0.03651132,-0.028651697,-0.019860492,-0.041257582,-0.04062027,-0.023613735,-0.042616299,-0.029836506,-0.044111852,-0.030759224,-0.020676166,-0.033124052,-0.027461136,-0.0240614,-0.034447532,-0.003402061,-0.014304221,-0.054067227,-0.008517229,0.016375548,-0.016699138,-0.032621744,-0.007932716,-0.02837951,-0.026563595,-0.065106542,-0.03194869,-0.035919535,-0.014174665,-0.031099589,-0.017422057,-0.044300145,-0.026589505,-0.045991721,-0.030603431,-0.071814427,-0.031642405,-0.020284669,-0.044814016,0.311117355,0.443271039,0.5967679,0.5159236,0.597315436,0.381877023
25/11/2011,0.012842658,0.003517448,0.005819785,0.005091175,-0.001493668,0.009737395,0.010037722,-0.002219717,0.017497608,-0.001453302,0.001793072,0.003879491,-0.005633714,0.001858773,0.004256967,-0.00577262,0.012244712,-0.004780704,0.005559868,0.009174361,0.006159631,0.004139319,-0.002480387,-0.011204651,0.012512955,0.00813017,-0.002615807,0.005459541,-0.001579564,-0.007931972,0.004829698,0.003297074,-0.012853585,0.003432654,-0.00056987,0.003996115,0.002738578,0.006160841,0.002597467,0.001192611,-0.011137008,0.002713655,0.015193603,0.009433825,-0.002840063,0.009622067,0.004507938,-0.002441067,0.006938071,0.01243289,0.006376236,0.001315794,0.012361097,-0.010937064,0.006893945,-0.001448168,0.005286394,-0.003961136,-0.006575154,0.006537371,0.0057735,-0.003019693,0.021716662,0.004708665,0.015135376,0.00111985,-0.010733572,0.002717384,0.006370305,-0.008454106,-0.002469061,0.015204079,0.020513468,-0.002706687,0.002027427,0.011614859,-0.006076726,0.011129662,-0.021053411,0.005428309,-0.026937647,0.006455753,0.007915549,0.003490419,-0.017677228,-0.003677567,-0.005469476,-0.004582968,0.00233623,0.011739042,0.012608348,0.005258509,-0.021127665,0.016333047,-0.007582397,-0.005006995,-0.02669919,0.009101413,0.007412517,0.072320662,0.339439195,0.354203673,0.5259362,0.5159236,0.597315436,0.362459547
28/11/2011,0.026858499,0.023595843,0.01535525,0.058356749,0.039086626,0.022615559,0.028309521,0.022196238,0.03991666,0.055044412,0.04312673,0.023762715,0.021794619,0.048038166,0.044951387,0.044635657,0.015051871,0.029980342,0.0198238,0.01429842,0.030700087,0.032682007,0.018318999,0.042367572,0.010346452,0.032539447,0.027661473,0.019173725,0.019412038,0.020828253,0.035963197,0.021492261,0.061461345,0.062697479,0.014152518,0.01698932,0.034933991,0.051684085,0.022888111,0.036282459,0.039346342,0.024097685,0.00419558,0.016628867,0.052089338,0.048073342,0.022239649,0.0273219,0.026926777,0.040360578,0.025105995,0.021464267,0.052643733,0.0696118,0.05531191,0.03138632,0.017422128,0.036872673,0.054189736,0.030376608,0.015123728,0.03150467,0.000302592,0.015729933,0.027282949,0.034647311,0.057415556,0.02280447,0.025352341,0.057730995,0.04982947,0.03636767,0.0084247,0.028851955,0.019057696,0.013011734,0.020362697,0.013500701,-0.007117469,0.030467046,0.055682527,0.055488687,-0.036800027,0.022016803,0.053933119,0.03217552,0.042940407,0.031203018,0.016828313,0.02000412,0.028154681,0.02418092,0.052004893,0.023290623,0.059108167,0.026961737,0.063803059,0.01100442,0.012377739,0.103032226,0.346343535,0.450420107,0.6133156,0.5159236,0.601789709,0.370550162
29/11/2011,-0.002902722,-0.020790806,-0.032916799,0.007556232,0.012381007,-0.018076798,-0.004459696,-0.010048122,-0.036152936,0.007479911,-0.008270188,0.011476225,-0.00055294,-0.020563955,-0.007914703,-0.002131689,-0.00277037,-0.022776091,-0.003175903,-0.006252139,-0.007356354,-0.001532267,-0.007341983,0.003430532,-0.005159857,0.009049911,-0.003402813,0.008298787,-0.008720123,-0.003907441,-0.003491991,0.000644035,0.003055224,0.007356429,-0.005354477,0.00278364,-0.01240043,0.005815462,0.00054513,0.015115141,0.003135499,-0.051572029,-0.002225062,0.003949858,-0.001621231,-0.013784268,0.020319972,-0.008757966,-0.004615632,-0.008341696,0.004123807,0.008968696,0.013889112,-0.00216778,0.008988019,-0.000468273,-0.005194854,-0.013690465,-0.015558751,0.00881068,-0.005686553,0.003169711,-0.007590726,0.001444123,-0.011199347,-0.031295388,-0.002915423,-0.005319144,0.002688142,0.011948964,-0.001176665,0.011834581,-0.010965949,0.009174442,-0.006478909,-0.01329348,-0.001868088,-0.014180541,-0.014388739,-0.028921288,-0.001076575,-0.004066625,0.005094413,-0.008939679,0.006016865,0.001337066,0.015638894,-0.007597732,-0.005067497,-0.002222063,-0.007392648,-0.006849347,-0.023932717,0.038113441,-0.013892972,-0.00626277,-0.004424817,-0.032701923,-0.011939688,-0.068743152,0.313371857,0.604679895,0.6673182,0.5159236,0.590604027,0.362459547
30/11/2011,0.07131577,0.081011866,0.070438212,0.08502842,0.098188632,0.076389566,0.051862007,0.053223406,0.105435562,0.066136292,0.085510814,0.064378599,0.073554643,0.077328997,0.072662219,0.077577308,0.039526532,0.039564123,0.051800617,0.050613624,0.06692953,0.036306814,0.078950458,0.06073966,0.033399168,0.048174467,0.071319394,0.067890243,0.082229879,0.053360558,0.06827741,0.047777846,0.080277406,0.064585492,0.061372359,0.06554393,0.074680764,0.065296022,0.046061646,0.050231312,0.076182169,0.13527087,0.038939703,0.041820236,0.087462026,0.10529436,0.046324026,0.048390242,0.053692551,0.042559623,0.077189631,0.068992807,0.053704179,0.077130208,0.064784504,0.0529079,0.044149789,0.015219418,0.086840247,0.05208656,0.038497924,0.036097862,0.038857209,0.038221163,0.098674722,0.087522438,0.077231344,0.070147793,0.052044711,0.055019337,0.039628093,0.071864476,0.054468901,0.067591584,0.04210121,0.038684242,0.058466484,0.030332881,0.076692629,0.055569783,0.038391753,0.077971707,0.049838664,0.046841256,0.076761061,0.036585031,0.081103153,0.075164933,0.068117482,0.030502015,0.029248455,0.071281108,0.089315492,0.064365255,0.097495344,0.088308029,0.062318714,0.090945932,0.071279884,0.075711822,0.292377043,0.474409902,0.59673,0.522293,0.577181208,0.341423948
01/12/2011,-0.008543802,-0.016604672,0.016408916,-0.017992018,-0.013388181,-0.015029973,-0.008523873,-0.005217591,-0.019113146,-0.019256592,-0.01118043,-0.013744606,-0.01867266,-0.002511517,0.002013187,-0.013519096,-0.021745823,0.002884182,-0.013465778,0.005944523,-0.004758857,0.024187539,-0.01090415,-0.009250696,-0.002177765,-0.008622431,-0.016299591,-0.007751903,0.002302197,-0.014419504,-0.009410278,-0.0111112,0.006174653,-0.003176227,-0.00800429,-0.000959614,-0.011647403,-0.000988171,-0.002605498,-0.003505514,0.004548321,0.00243009,-0.013291702,0.00628084,0.001485452,-0.018613507,-0.009648579,-0.005730665,-0.022166296,-0.009602539,-0.013423205,-0.005371592,-0.030975928,-0.016525809,-0.013849218,-0.014317922,-0.017595773,-0.030638211,-0.016914435,-0.003177104,0.006435042,-0.00046959,-0.026137529,-0.014267926,-0.024751118,-0.021695066,-0.012693042,-0.011878877,-0.004853809,-0.002143666,-0.008713861,0.003102621,0.00480771,0.001827399,0.007165037,0.017863634,-0.028261627,-0.004463254,0.013333532,-0.022157606,-0.008327583,-0.013662475,-0.009987853,-0.011552293,-0.022472856,0.006277595,-0.022508989,-0.015939995,-0.016348064,-0.010008387,-0.01902688,-0.016129298,-0.019170024,-0.020998061,-0.018960423,-0.028406743,-0.033901577,-0.030161041,-0.012132061,0.070380797,0.252360135,0.671173031,0.7221432,0.5095541,0.590604027,0.33171521
02/12/2011,0.016631596,0.059581346,0.019696193,0.042791145,0.007795613,0.029426163,0.000777867,0.009164789,0.067291432,0.009571163,0.020035672,0.009307591,0.009898532,-0.022034772,0.01309822,0.008768545,-0.01464154,0.013153086,-0.003212176,0,0.014636511,-0.010317708,0.019192467,0.015446961,0.003047444,0.00450794,-0.007589983,0.031731278,0.004588493,0.000537792,0.010933845,-0.006851543,0.002235792,0.016129349,0.024868977,0.013216255,0.014125715,0.002468571,-0.002089378,0.004850459,0.002472154,0.023982042,0.006718062,-0.011968642,-0.007449749,0.000605877,-0.002773901,-0.007692402,-0.002762441,0.004620782,0.005774817,-0.002996617,0.018920987,0.028090257,0.006779718,-0.005875755,0.006739715,0.002824435,0.020502019,0.002780539,0.014645241,0.001173766,0.000603092,0.006459777,0.005433024,0.005727698,0.008630753,0.019309163,0.001023814,0.015966339,-0.00994272,0.106846345,-0.001599969,0.028792704,0.00994557,0.00239331,-0.00618751,0.007239774,-0.020067565,0.007440687,0.005905859,0.003813901,0.008912765,0.00735023,-0.008559196,0.004682538,0.049177236,0.01176979,0.013179114,0.000335159,-0.010792515,0.008903319,0.001611699,0.002648997,0.019975046,0.012019073,0.007514876,0.00713345,0.005058245,-0.009756175,0.246864869,0.454232026,0.5774487,0.522293,0.579418345,0.355987055
05/12/2011,0.025375381,0.035848193,0.02624812,0.057257009,0.016684874,0.026083572,0.008517316,0.011339141,0.065464248,0.042226721,0.035872686,0.022172223,0.027104612,0.046870446,0.03169353,0.022754995,0.007896412,-0.016719462,0.011776045,0.007871469,0.012739066,-0.009688705,0.004741089,0.016338024,0.005202729,0.012292951,0.023988756,0.037002155,0.016740346,0.014411807,0.021302618,0.022861747,0.032411546,0.008830425,0.028845642,0.022220221,0.035660255,0.020981458,0.018135236,0.013351342,0.034381565,0.021102893,0.003829454,0.021937663,0.017787062,0.034527239,0.028749371,0.011516505,0.014077503,0.00115178,0.02089358,0.004790377,0.030404079,0.025795901,0.041362402,0.011717137,-0.004206981,0.021404405,0.006967485,0.028545464,0.009437057,0.012127132,0.001205229,0.018033457,0.02694204,0.030173632,0.006311825,0.038128735,0.013467334,0.025542178,0.026172655,0.020937569,0.011938035,0.018280389,0.011246621,0.002917294,0.018807107,0.011958908,0.020067565,0.016905836,-0.030241428,0.01285951,0.014150415,0.008749593,0.013659859,0.023089279,0.015361285,0.011219772,0.016526059,0.003012071,0.008246899,0.017572303,0.008019249,0.027399001,0.015597869,0.025349558,0.06119061,0.04209613,0.008063643,0.122853673,0.24841482,0.462404924,0.608481,0.5159236,0.572706935,0.354368932
06/12/2011,-0.003371451,-0.008390761,-0.001728506,-0.002685438,0.020575975,0.013334902,0.010354797,-0.004520186,0.000603369,-0.016296735,-0.000911705,-0.003812971,0.003525538,-0.000817969,-0.024222605,-0.0029135,0.012361538,-0.001084393,0.015061534,0.002284208,-0.006773945,0.00855371,0.002486385,0.008293194,-0.001298164,0.004064324,-0.003079186,-0.066512431,-0.009328729,-0.000530095,-0.00063896,0.002440462,0.00108054,-0.002934806,0.013114977,-0.005974988,-0.019293268,-0.001933302,0.004866152,0.001325365,0.012643381,-0.035422941,-0.003227732,-0.010595098,0.017957334,-0.030296347,-0.010854973,-0.001910286,0.010513893,0.004976136,-0.011342309,0.001194098,-0.021622464,-0.010032803,0.003559239,-0.011263932,0.003366954,-0.005888118,0.00523609,-0.001929392,-0.001566721,0.013812334,0.00360693,-0.002201992,-0.009326117,-0.018302526,-0.002249537,-0.03136568,0.007543406,-0.028715169,0.004855235,-0.002183491,-0.002376293,0.010166411,0,0.002644867,-0.011894211,0.007402259,-0.075637422,-0.003650861,0.043317988,-0.004519831,-0.010660962,-0.006554954,0.010683149,-0.013649282,-0.003053437,0.000826029,-0.005282242,-0.002676936,-0.001700716,0,0.007955452,-0.044744405,-0.016612492,-0.003724335,-0.018274595,-0.013981263,0.000872544,-0.02339288,0.252923767,0.513688167,0.628474,0.5159236,0.561521253,0.354368932
